source,native,name,p_value,significant,description,term_size,query_size,intersection_size,effective_domain_size,precision,recall,query,parents
GO:BP,GO:0045577,regulation of B cell differentiation,0.0075134666514749945,True,"""Any process that modulates the frequency, rate or extent of B cell differentiation."" [GOC:go_curators]",36,389,7,20972,0.017994858611825194,0.19444444444444445,query_1,"['GO:0030183', 'GO:0045619', 'GO:0050864']"
GO:BP,GO:2001240,negative regulation of extrinsic apoptotic signaling pathway in absence of ligand,0.0075134666514749945,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of extrinsic apoptotic signaling pathway in absence of ligand."" [GOC:mtg_apoptosis]",36,389,7,20972,0.017994858611825194,0.19444444444444445,query_1,"['GO:0097192', 'GO:1901099', 'GO:2001237', 'GO:2001239']"
GO:MF,GO:0043236,laminin binding,0.00751879445714724,True,"""Binding to a laminin, a major glycoprotein constituent of the basement membrane of cells."" [GOC:ecd]",28,386,6,20208,0.015544041450777202,0.21428571428571427,query_1,"['GO:0005515', 'GO:0050840']"
REAC,REAC:R-HSA-451927,Interleukin-2 family signaling,0.007558975311343245,True,Interleukin-2 family signaling,47,357,9,11056,0.025210084033613446,0.19148936170212766,query_1,['REAC:R-HSA-449147']
GO:MF,GO:0045125,bioactive lipid receptor activity,0.007737233853870399,True,"""Combining with a bioactive lipid and transmitting the signal across the membrane by activating an associated G-protein; promotes the exchange of GDP for GTP on the alpha subunit of a heterotrimeric G-protein complex. A bioactive lipid is a lipid for which changes in lipid levels result in functional consequences in a variety of cellular processes."" [GOC:bf, GOC:mah, PMID:12215548, PMID:18216770]",17,386,5,20208,0.012953367875647668,0.29411764705882354,query_1,['GO:0004930']
GO:MF,GO:0034185,apolipoprotein binding,0.007737233853870399,True,"""Binding to an apolipoprotein, the protein component of a lipoprotein complex."" [GOC:BHF, GOC:rl]",17,386,5,20208,0.012953367875647668,0.29411764705882354,query_1,['GO:0005515']
HP,HP:0003401,Paresthesia,0.007770759782949597,True,"Abnormal sensations such as tingling, pricking, or numbness of the skin with no apparent physical cause.",135,145,15,5200,0.10344827586206896,0.1111111111111111,query_1,['HP:0033747']
GO:BP,GO:0048003,antigen processing and presentation of lipid antigen via MHC class Ib,0.007806812242758754,True,"""The process in which an antigen-presenting cell expresses lipid antigen in association with an MHC class Ib protein complex on its cell surface, including lipid extraction, degradation, and transport steps for the lipid antigen both prior to and following assembly with the MHC protein complex. The lipid antigen may originate from an endogenous or exogenous source of lipid. Class Ib here refers to non-classical class I molecules, such as those of the CD1 family."" [GOC:add, PMID:10375559, PMID:15928678, PMID:15928680]",7,389,4,20972,0.010282776349614395,0.5714285714285714,query_1,['GO:0002475']
GO:BP,GO:0048007,"antigen processing and presentation, exogenous lipid antigen via MHC class Ib",0.007806812242758754,True,"""The process in which an antigen-presenting cell expresses lipid antigen of exogenous origin in association with an MHC class Ib protein complex on its cell surface. Class Ib here refers to non-classical class I molecules, such as those of the CD1 family."" [GOC:add, PMID:10375559, PMID:15928678, PMID:15928680]",7,389,4,20972,0.010282776349614395,0.5714285714285714,query_1,"['GO:0019884', 'GO:0048003']"
HP,HP:0002729,Follicular hyperplasia,0.00783135987680715,True,Lymphadenopathy (enlargement of lymph nodes) owing to hyperplasia of follicular (germinal) centers.,17,145,6,5200,0.041379310344827586,0.35294117647058826,query_1,['HP:0002716']
GO:BP,GO:0097192,extrinsic apoptotic signaling pathway in absence of ligand,0.007840387292155764,True,"""The series of molecular signals in which a signal is conveyed from the cell surface to trigger the apoptotic death of a cell. The pathway starts with withdrawal of a ligand from a cell surface receptor, and ends when the execution phase of apoptosis is triggered."" [GOC:mtg_apoptosis, PMID:15044679, PMID:20816705]",67,389,9,20972,0.02313624678663239,0.13432835820895522,query_1,"['GO:0038034', 'GO:0097191']"
GO:BP,GO:1903305,regulation of regulated secretory pathway,0.00815157505870602,True,"""Any process that modulates the frequency, rate or extent of regulated secretory pathway."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:12526776]",126,389,12,20972,0.030848329048843187,0.09523809523809523,query_1,"['GO:0017157', 'GO:0045055']"
GO:BP,GO:0043368,positive T cell selection,0.008270932751953885,True,"""The process of sparing immature T cells which react with self-MHC protein complexes with low affinity levels from apoptotic death."" [ISBN:0781735149, PMID:12414722]",51,389,8,20972,0.02056555269922879,0.1568627450980392,query_1,['GO:0045058']
REAC,REAC:R-HSA-164952,The role of Nef in HIV-1 replication and disease pathogenesis,0.008347987429278917,True,The role of Nef in HIV-1 replication and disease pathogenesis,27,357,7,11056,0.0196078431372549,0.25925925925925924,query_1,['REAC:R-HSA-162909']
HP,HP:0001733,Pancreatitis,0.008563837133202858,True,The presence of inflammation in the pancreas.,103,145,13,5200,0.0896551724137931,0.1262135922330097,query_1,"['HP:0012091', 'HP:0012649']"
GO:BP,GO:0001659,temperature homeostasis,0.008757666738760593,True,"""A homeostatic process in which an organism modulates its internal body temperature."" [GOC:jl]",197,389,15,20972,0.038560411311053984,0.07614213197969544,query_1,['GO:0048871']
GO:BP,GO:0007409,axonogenesis,0.008884879327969596,True,"""De novo generation of a long process of a neuron, including the terminal branched region. Refers to the morphogenesis or creation of shape or form of the developing axon, which carries efferent (outgoing) action potentials from the cell body towards target cells."" [GOC:dph, GOC:jid, GOC:pg, GOC:pr, ISBN:0198506732]",452,389,24,20972,0.061696658097686374,0.05309734513274336,query_1,"['GO:0048667', 'GO:0048812', 'GO:0061564']"
GO:BP,GO:0090100,positive regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,0.008925381334077262,True,"""Any process that increases the rate, frequency, or extent of the series of molecular signals generated as a consequence of a transmembrane receptor serine/threonine kinase binding to its physiological ligand."" [GOC:dph, GOC:tb]",106,389,11,20972,0.028277634961439587,0.10377358490566038,query_1,"['GO:0007178', 'GO:0009967', 'GO:0090092']"
TF,TF:M09956,Factor: IRF-1; motif: NAAANNGAAASTGAAASNRN,0.008965737131494152,True,Factor: IRF-1; motif: NAAANNGAAASTGAAASNRN,332,393,21,20093,0.05343511450381679,0.06325301204819277,query_1,['TF:M00000']
HP,HP:5200202,Abnormal interpretation of external stimuli,0.009051374590148478,True,Abnormal perception of reality is characterized by an abnormal or inaccurate experience of external stimuli.,36,145,8,5200,0.05517241379310345,0.2222222222222222,query_1,['HP:5200423']
GO:BP,GO:0010712,regulation of collagen metabolic process,0.009119837066935855,True,"""Any process that modulates the frequency, rate or extent of the chemical reactions and pathways resulting in the metabolism of collagen, any of a group of fibrous proteins of very high tensile strength that form the main component of connective tissue in animals."" [GOC:dph, GOC:tb]",37,389,7,20972,0.017994858611825194,0.1891891891891892,query_1,"['GO:0019222', 'GO:0032963']"
GO:BP,GO:2000515,"negative regulation of CD4-positive, alpha-beta T cell activation",0.009119837066935855,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of CD4-positive, alpha-beta T cell activation."" [GOC:obol]",37,389,7,20972,0.017994858611825194,0.1891891891891892,query_1,"['GO:0035710', 'GO:0046636', 'GO:2000514']"
GO:BP,GO:0045920,negative regulation of exocytosis,0.009119837066935855,True,"""Any process that stops, prevents, or reduces the frequency, rate or extent of exocytosis."" [GOC:go_curators]",37,389,7,20972,0.017994858611825194,0.1891891891891892,query_1,"['GO:0006887', 'GO:0017157', 'GO:1903531']"
GO:BP,GO:0043254,regulation of protein-containing complex assembly,0.009172660569416026,True,"""Any process that modulates the frequency, rate or extent of protein complex assembly."" [GOC:jl]",422,389,23,20972,0.05912596401028278,0.054502369668246446,query_1,"['GO:0044087', 'GO:0051128', 'GO:0065003']"
HP,HP:0004418,Thrombophlebitis,0.00920000186760556,True,Inflammation of a vein associated with venous thrombosis (blood clot formation within the vein).,26,145,7,5200,0.04827586206896552,0.2692307692307692,query_1,['HP:0004936']
GO:BP,GO:0050803,regulation of synapse structure or activity,0.009477662445082134,True,"""Any process that modulates the physical form or the activity of a synapse, the junction between a neuron and a target (neuron, muscle, or secretory cell)."" [GOC:ai]",305,389,19,20972,0.04884318766066838,0.06229508196721312,query_1,['GO:0065008']
HP,HP:0011032,Abnormality of fluid regulation,0.009711301050628526,True,An abnormality of the regulation of body fluids.,788,145,43,5200,0.296551724137931,0.05456852791878172,query_1,['HP:0012337']
GO:BP,GO:0060840,artery development,0.009785008241392988,True,"""The progression of the artery over time, from its initial formation to the mature structure. An artery is a blood vessel that carries blood away from the heart to a capillary bed."" [GOC:dph, GOC:sdb_2009, GOC:tb]",107,389,11,20972,0.028277634961439587,0.102803738317757,query_1,['GO:0001568']
KEGG,KEGG:04062,Chemokine signaling pathway,0.00989703060259842,True,Chemokine signaling pathway,191,324,19,8716,0.05864197530864197,0.09947643979057591,query_1,['KEGG:00000']
HPA,HPA:0641531,Endometrium; stromal fibroblasts[≥Low],0.01000943357807596,True,Endometrium; stromal fibroblasts[≥Low],49,285,8,11007,0.028070175438596492,0.16326530612244897,query_1,['HPA:0640000']
GO:BP,GO:0002534,cytokine production involved in inflammatory response,0.010058217163696802,True,"""The synthesis or release of a cytokine following a inflammatory stimulus as part of an inflammatory response, resulting in an increase in its intracellular or extracellular levels."" [GOC:add, ISBN:0781735149]",69,389,9,20972,0.02313624678663239,0.13043478260869565,query_1,"['GO:0001816', 'GO:0002532']"
GO:BP,GO:0038034,signal transduction in absence of ligand,0.010058217163696802,True,"""The series of molecular signals initiated by the absence of a ligand or the withdrawal of a ligand from a receptor."" [GOC:al, GOC:ppm, GOC:pr, PMID:15044679]",69,389,9,20972,0.02313624678663239,0.13043478260869565,query_1,['GO:0007165']
GO:BP,GO:1900015,regulation of cytokine production involved in inflammatory response,0.010058217163696802,True,"""Any process that modulates the frequency, rate or extent of cytokine production involved in inflammatory response."" [GOC:TermGenie]",69,389,9,20972,0.02313624678663239,0.13043478260869565,query_1,"['GO:0001817', 'GO:0002534']"
GO:BP,GO:0043302,positive regulation of leukocyte degranulation,0.010297109056217632,True,"""Any process that activates or increases the frequency, rate or extent of leukocyte degranulation."" [GOC:add, ISBN:0781735149]",25,389,6,20972,0.015424164524421594,0.24,query_1,"['GO:0002699', 'GO:0043299', 'GO:0043300', 'GO:1903307']"
GO:BP,GO:1903306,negative regulation of regulated secretory pathway,0.010297109056217632,True,"""Any process that stops, prevents or reduces the frequency, rate or extent of regulated secretory pathway."" [GO_REF:0000058, GOC:pad, GOC:PARL, GOC:TermGenie, PMID:12526776]",25,389,6,20972,0.015424164524421594,0.24,query_1,"['GO:0045055', 'GO:0045920', 'GO:1903305']"
GO:BP,GO:0072677,eosinophil migration,0.010297109056217632,True,"""The movement of an eosinophil within or between different tissues and organs of the body."" [CL:0000771, GOC:BHF, GOC:mah]",25,389,6,20972,0.015424164524421594,0.24,query_1,['GO:0097530']
HPA,HPA:0641501,Endometrium; ciliated epithelial cells[≥Low],0.010490606604980609,True,Endometrium; ciliated epithelial cells[≥Low],79,285,10,11007,0.03508771929824561,0.12658227848101267,query_1,['HPA:0640000']
GO:MF,GO:0004675,transmembrane receptor protein serine/threonine kinase activity,0.010545585120122273,True,"""Combining with a signal and transmitting the signal from one side of the membrane to the other to initiate a change in cell activity by catalysis of the reaction: ATP protein serine = ADP + protein serine phosphate, and ATP + protein threonine = ADP + protein threonine phosphate."" [RHEA:18673]",18,386,5,20208,0.012953367875647668,0.2777777777777778,query_1,"['GO:0004674', 'GO:0019199']"
REAC,REAC:R-HSA-9020558,Interleukin-2 signaling,0.010676406525320578,True,Interleukin-2 signaling,12,357,5,11056,0.014005602240896359,0.4166666666666667,query_1,['REAC:R-HSA-451927']
GO:BP,GO:0072672,neutrophil extravasation,0.011027145275166973,True,"""The migration of a neutrophil from the blood vessels into the surrounding tissue."" [CL:0000775, GOC:BHF]",15,389,5,20972,0.012853470437017995,0.3333333333333333,query_1,"['GO:0045123', 'GO:1990266']"
